# x, y
1.037500000000000000e+01 -7.201977819204330444e-02
2.637500000000000000e+01 1.397476531565189362e-03
1.837500000000000000e+01 2.686393214389681816e-03
2.375000000000000000e+00 -2.614108324050903320e-01
3.375000000000000000e+00 -4.406536519527435303e-01
1.937500000000000000e+01 7.663334719836711884e-03
2.737500000000000000e+01 4.794076085090637207e-04
1.137500000000000000e+01 -1.396586466580629349e-02
1.537500000000000000e+01 -1.054310984909534454e-02
3.137500000000000000e+01 1.122915418818593025e-04
2.337500000000000000e+01 -2.769476501271128654e-03
7.375000000000000000e+00 1.344115436077117920e-01
5.375000000000000000e+00 6.384630501270294189e-02
2.137500000000000000e+01 -1.145825226558372378e-04
2.937500000000000000e+01 -6.654281169176101685e-04
1.337500000000000000e+01 3.614859282970428467e-02
9.375000000000000000e+00 -8.179403841495513916e-02
2.537500000000000000e+01 1.243523089215159416e-03
1.737500000000000000e+01 -8.724824525415897369e-03
1.375000000000000000e+00 3.460494875907897949e-01
1.875000000000000000e+00 5.180434323847293854e-03
1.787500000000000000e+01 -2.630015369504690170e-03
2.587500000000000000e+01 1.514520146884024143e-03
9.875000000000000000e+00 -8.688000589609146118e-02
1.387500000000000000e+01 2.627522684633731842e-02
2.987500000000000000e+01 -5.429857410490512848e-04
2.187500000000000000e+01 -2.115809125825762749e-03
5.875000000000000000e+00 1.573797613382339478e-01
7.875000000000000000e+00 6.681408733129501343e-02
2.387500000000000000e+01 -1.697036670520901680e-03
3.187500000000000000e+01 2.475626533851027489e-04
1.587500000000000000e+01 -1.622010208666324615e-02
1.187500000000000000e+01 1.310810633003711700e-02
2.787500000000000000e+01 -3.267650754423812032e-05
1.987500000000000000e+01 7.107911165803670883e-03
3.875000000000000000e+00 -3.671956360340118408e-01
2.875000000000000000e+00 -4.124019742012023926e-01
1.887500000000000000e+01 6.244853604584932327e-03
2.687500000000000000e+01 1.003581448458135128e-03
1.087500000000000000e+01 -4.484472423791885376e-02
1.487500000000000000e+01 -3.210184804629534483e-04
3.087500000000000000e+01 -9.263541141990572214e-05
2.287500000000000000e+01 -3.376148873940110207e-03
6.875000000000000000e+00 1.838200688362121582e-01
4.875000000000000000e+00 -7.401259988546371460e-02
2.087500000000000000e+01 2.486916491761803627e-03
2.887500000000000000e+01 -6.375493248924612999e-04
1.287500000000000000e+01 3.877104446291923523e-02
8.875000000000000000e+00 -5.251141265034675598e-02
2.487500000000000000e+01 5.496527883224189281e-04
1.687500000000000000e+01 -1.412381511181592941e-02
8.750000000000000000e-01 6.874756217002868652e-01
6.250000000000000000e-01 8.290871977806091309e-01
1.662500000000000000e+01 -1.602960005402565002e-02
2.462500000000000000e+01 6.224249227670952678e-05
8.625000000000000000e+00 -2.893601730465888977e-02
1.262500000000000000e+01 3.642472252249717712e-02
2.862500000000000000e+01 -5.548580666072666645e-04
2.062500000000000000e+01 3.848026739433407784e-03
4.625000000000000000e+00 -1.520652920007705688e-01
6.625000000000000000e+00 1.956656277179718018e-01
